SP_NAME
Alchemilla amphibola
Alchemilla amphisericea
Alchemilla aranica
Alchemilla argentidens
Alchemilla atropurpurea
Alchemilla benasquensis
Alchemilla borderei
Alchemilla brachetiana
Alchemilla brachyclada
Alchemilla burgensis
Alchemilla buseri
Alchemilla catalaunica
Alchemilla chirophylla
Alchemilla cinerea
Alchemilla colorata
Alchemilla compta
Alchemilla conjuncta
Alchemilla connivens
Alchemilla coriacea
Alchemilla coruscans
Alchemilla crinita
Alchemilla decumbens
Alchemilla delphinensis
Alchemilla demissa
Alchemilla effusa
Alchemilla exigua
Alchemilla fallax
Alchemilla filicaulis
Alchemilla filicaulis subsp. filicaulis
Alchemilla filicaulis subsp. vestita
Alchemilla firma
Alchemilla fissa
Alchemilla flabellata
Alchemilla flaccida
Alchemilla flavovirens
Alchemilla flexicaulis
Alchemilla florulenta
Alchemilla frigens
Alchemilla frost-olsenii
Alchemilla fulgens
Alchemilla glabra
Alchemilla glaucescens
Alchemilla glomerulans
Alchemilla grenieri
Alchemilla grossidens
Alchemilla heteropoda
Alchemilla hoppeana
Alchemilla hybrida
Alchemilla impexa
Alchemilla incisa
Alchemilla inconcinna
Alchemilla infravalesiaca
Alchemilla iratiana
Alchemilla ischnocarpa
Alchemilla jucunda
Alchemilla jugensis
Alchemilla lapeyrousii
Alchemilla leptoclada
Alchemilla lineata
Alchemilla longana
Alchemilla lucida
Alchemilla lunaria
Alchemilla micans
Alchemilla mollis
Alchemilla monticola
Alchemilla multidens
Alchemilla nitida
Alchemilla obovalis
Alchemilla obtusa
Alchemilla oscensis
Alchemilla pallens
Alchemilla palmata
Alchemilla pentaphyllea
Alchemilla petraea
Alchemilla plicata
Alchemilla racemulosa
Alchemilla reniformis
Alchemilla rhododendrophila
Alchemilla rubristipula
Alchemilla saxatilis
Alchemilla schmidelyana
Alchemilla scintillans
Alchemilla semisecta
Alchemilla sericoneura
Alchemilla sinuata
Alchemilla sp.
Alchemilla speciosa
Alchemilla splendens
Alchemilla straminea
Alchemilla strigosula
Alchemilla subcrenata
Alchemilla subsericea
Alchemilla tenerifolia
Alchemilla tenerrima
Alchemilla tenuis
Alchemilla transiens
Alchemilla trunciloba
Alchemilla undulata
Alchemilla versipila
Alchemilla vetteri
Alchemilla vulgaris
Alchemilla vulgaris subsp. vulgaris
Alchemilla vulgaris subsp. assurgens
Alchemilla x cuneata
Alchemilla xanthochlora
Aldrovanda sp.
Aldrovanda vesiculosa
Alectorolophus crista-galli
Aleurites moluccana
Aleurites sp.
Alexandrium affine
Alexandrium catenella
Alexandrium insuetum
Alexandrium leei
Alexandrium minutum
Alexandrium sp.
Alexandrium taylori
Alibertia edulis
Alibertia sp.
Alisma gramineum
Alisma lanceolatum
Alisma plantago-aquatica
Alisma sp.
Alisma x rhicnocarpum
Alismataceae sp.
Alismatales sp.
Alkanna lutea
Alkanna matthioli
Alkanna sp.
Allamanda blanchetii
Allamanda cathartica
Allamanda oenotherifolia
Allamanda schottii
Allamanda sp.
Alliaria petiolata
Alliaria sp.
Allium acutiflorum
Allium ampeloprasum
Allium ampeloprasum subsp. ampeloprasum
Allium ampeloprasum subsp. ampeloprasum var.
Allium ampeloprasum subsp. ampeloprasum var. babingtonii
Allium ampeloprasum var. ampeloprasum
Allium ampeloprasum var. porrum
Allium angulosum
Allium ascalonicum
Allium atroviolaceum
Allium carinatum
Allium cepa
Allium cepa var. aggregatum
Allium cepa var. cepa
Allium chamaemoly
Allium coloratum
Allium commutatum
Allium commutatum x Allium porrum
Allium consimile
Allium coppoleri
Allium corsicum
Allium cyrilli
Allium ericetorum
Allium fistulosum
Allium flavum
Allium flavum subsp. flavum
Allium flexum
Allium guttatum
Allium guttatum subsp. guttatum
Allium guttatum subsp. tenorei
Allium leucanthum
Allium lineare
Allium longispathum
Allium lusitanicum
Allium moly
Allium montenegrinum
Allium moschatum
Allium multibulbosum
Allium narcissiflorum
Allium neapolitanum
Allium nebrodense
Allium nigrum
Allium obtusiflorum
Allium oleraceum
Allium oleraceum subsp. oleraceum
Allium oleraceum subsp. oleraceum
Allium oporinanthum
Allium oschaninii
Allium paniculatum
Allium paradoxum
Allium parciflorum
Allium pendulinum
Allium permixtum
Allium polyanthum
Allium ramosum
Allium roseum
Allium rotundum
Allium rotundum subsp. rotundum
Allium rotundum subsp. waldsteinii
Allium sativum
Allium sativum subsp. sativum
Allium sativum subsp. ophioscorodon
Allium savii
Allium scaberrimum
Allium schoenoprasum
Allium scorodoprasum
Allium senescens
Allium siculum
Allium sp.
Allium sphaerocephalon
Allium sphaerocephalon var. deseglisei
Allium sphaerocephalon var. sphaerocephalon
Allium strictum
Allium suaveolens
Allium subhirsutum
Allium subhirsutum var. glabrum
Allium subhirsutum var. subhirsutum
Allium tenuiflorum
Allium tourneuxii
Allium trifoliatum
Allium triquetrum
Allium tuberosum
Allium ursinum
Allium ursinum subsp. ursinum
Allium victorialis
Allium vineale
Allocasuarina sp.
Allocasuarina torulosa
Allocasuarina verticillata
Allophylus psilospermus
Allophylus racemosus
Allophylus rhomboidalis
Allophylus sp.
Alloschmidia glabrata
Alloschmidia sp.
Allosidastrum pyramidatum
Allosidastrum sp.
Alnus alnobetula
Alnus alnobetula subsp. alnobetula
Alnus alnobetula subsp. suaveolens
Alnus alnobetula x Alnus incana subsp. incana
Alnus cordata
Alnus cordata subsp. cordata
Alnus glutinosa
Alnus incana
Alnus incana subsp. incana
Alnus incana subsp. rugosa
Alnus japonica
Alnus maritima
Alnus rubra
Alnus sp.
Alnus subcordata
Alnus x badensis
Alnus x elliptica
Alnus x spathii
Alocasia cucullata
Alocasia cuprea
Alocasia lauterbachiana
Alocasia macrorrhizos
Alocasia portei
Alocasia sanderiana
Alocasia sp.
Alocasia x chelsonii
Alocasia x mortfontanensis
Aloe arborescens
Aloe aristata
Aloe brevifolia
Aloe ciliaris
Aloe ferox
Aloe grandidentata
Aloe greenii
Aloe humilis
Aloe maculata
Aloe maculata x Aloe striata
Aloe mitriformis
Aloe perfoliata
Aloe sp.
Aloe spectabilis
Aloe succotrina
Aloe variegata
Aloe vera
Aloe x principis
Aloina aloides
Aloina ambigua
Aloina brevirostris
Aloina rigida
Aloina sp.
Alopecurus aequalis
Alopecurus alpinus
Alopecurus arundinaceus
Alopecurus bulbosus
Alopecurus geniculatus
Alopecurus geniculatus subsp. geniculatus
Alopecurus howellii
Alopecurus myosuroides
Alopecurus palustris
Alopecurus pratensis
Alopecurus pratensis subsp. pratensis
Alopecurus pratensis var. nigricans
Alopecurus pratensis var. pratensis
Alopecurus rendlei
Alopecurus setarioides
Alopecurus sp.
Alopecurus utriculatus
Alopecurus x brachystylus
Alopecurus x haussknechtianus
Alopecurus x marssonii
Alopecurus x plettkei
Alopecurus x turicensis
Alopecurus x wincklerianus
Aloysia citrodora
Aloysia sp.
Alphitonia marquesensis
Alphitonia sp.
Alphitonia zizyphoides
Alpinia purpurata
Alpinia sp.
Alpinia vittata
Alpinia zerumbet
Alsidium corallinum
Alsidium helminthochorton
Alsidium sp.
Alsmithia longipes
Alsmithia sp.
Alstonia costata
Alstonia costata var. fragrans
Alstonia elliptica
Alstonia marquisensis
Alstonia scholaris
Alstonia sp.
Alstroemeria aurea
Alstroemeria haemantha
Alstroemeria ligtu
Alstroemeriaceae sp.
Alternanthera brasiliana
Alternanthera caracasana
Alternanthera crucis
Alternanthera flavescens
Alternanthera geniculata
Alternanthera halimifolia
Alternanthera paronychioides
Alternanthera philoxeroides
Alternanthera sessilis
Alternanthera sp.
Alternanthera tenella
Alternanthera tenella var. bettzickiana
Alternanthera tenella var. tenella
Althaea cannabina
Althaea hirsuta
Althaea longiflora
Althaea officinalis
Althaea rosea
Althaea sp.
Althaea x taurinensis
Althenia filiformis
Althenia filiformis subsp. filiformis
Althenia filiformis var. barrandonii
Althenia filiformis var. filiformis
Althenia orientalis
Althenia orientalis subsp. orientalis
Althenia orientalis subsp. betpakdalensis
Althenia sp.
Altingiaceae sp.
Alysicarpus sp.
Alysicarpus vaginalis
Alyssoides sp.
Alyssoides utriculata
Alyssum alpestre
Alyssum alyssoides
Alyssum argenteum
Alyssum corsicum
Alyssum cuneifolium
Alyssum cuneifolium subsp. cuneifolium
