NAME_RELEVE;SP_NAME;STRATUM;COVER;CD_NOM
T0051_12;Blackstonia perfoliata (L.) Hudson;;+;86087
T0051_12;Hypochoeris radicata L.;;+;446973
T0051_12;Juncus conglomeratus L.;;+;104160
T0051_12;Lotus corniculatus L.;;3;106653
T0051_12;Lolium multiflorum Lam.;;1;106497
T0051_12;Leontodon saxatilis;;+;105521
T0051_12;Daucus carota L.;;1;94503
T0051_12;Festuca pratensis Hudson;;+;98460
T0051_12;Dactylis glomerata L.;;+;94207
T0051_12;Gaudinia fragilis (L.) Beauv.;;1;99683
T0051_12;Festuca rubra L.;;2;98512
T0051_12;Danthonia decumbens (L.) Dc.;;1;94402
T0051_12;Crepis vesicaria L.;;+;93157
T0051_12;Leucanthemum vulgare Lam.;;1;105817
T0051_12;Cynosurus cristatus L.;;2;93860
T0051_12;Holcus lanatus L.;;2;102900
T0051_12;Galium vernum;;+;99578
T0051_12;Lathyrus pratensis L.;;1;105247
T0051_12;Ranunculus acer;;+;116903
T0051_12;Plantago lanceolata L.;;2;113893
T0051_12;Pulicaria dysenterica (L.) Bernh.;;+;116392
T0051_12;Trifolium repens L.;;2;127454
T0051_12;Vicia sativa L.;;+;129298
T0051_12;Trifolium filiforme;;+;198631
T0051_12;Vicia hirsuta (L.) S. F. Gray;;+;129191
T0051_12;Trifolium pratense L.;;2;127439
T0051_12;Medicago lupulina L.;;+;107649
T0051_12;Trisetum flavescens (L.) Beauv.;;2;127660
T0051_12;Verbena officinalis L.;;+;128754
T0051_12;Rumex obtusifolius L.;;+;119550
T0051_12;Pimpinella saxifraga L.;;+;113596
T0051_12;Poa pratensis L.;;+;114332
T0051_13;Festuca rubra L.;;1;98512
T0051_13;Galium pumilum Murray;;+;99511
T0051_13;Lathyrus pratensis L.;;1;105247
T0051_13;Blackstonia perfoliata (L.) Hudson;;+;86087
T0051_13;Festuca pratensis Hudson;;2;98460
T0051_13;Lotus corniculatus L.;;+;106653
T0051_13;Brachypodium pinnatum (L.) Beauv.;;+;86289
T0051_13;Leontodon hispidus L.;;+;105502
T0051_13;Daucus carota L.;;1;94503
T0051_13;Crepis vesicaria L.;;+;93157
T0051_13;Briza media L.;;+;86490
T0051_13;Centaurea nigra L.;;1;89653
T0051_13;Lolium multiflorum Lam.;;1;106497
T0051_13;Dactylis glomerata L.;;1;94207
T0051_13;Glechoma hederaceum;;+;100310
T0051_13;Hypericum perforatum L.;;+;103316
T0051_13;Holcus lanatus L.;;3;102900
T0051_13;Bromus racemosus L.;;1;86732
T0051_13;Calystegia sepium (L.) R. Br.;;+;87560
T0051_13;Crepis capillaris (L.) Wallr.;;+;93023
T0051_13;Cerastium fontanum Baumg.;;+;90008
T0051_13;Gaudinia fragilis (L.) Beauv.;;1;99683
T0051_13;Lotus uliginosus Schkuhr;;1;106723
T0051_13;Anthoxanthum odoratum L.;;2;82922
T0051_13;Vicia sativa L.;;+;129298
T0051_13;Stachys officinalis (L.) Trevisan;;+;124797
T0051_13;Trifolium pratense L.;;2;127439
T0051_13;Lythrum salicaria L.;;+;107117
T0051_13;Trifolium filiforme;;+;198631
T0051_13;Rumex acetosa L.;;+;119418
T0051_13;Ranunculus acer;;1;116903
T0051_13;Polygala vulgaris L.;;+;114595
T0051_13;Pteridium aquilinum (L.) Kuhn;;+;116265
T0051_13;Picris hieracioides L.;;1;113474
T0051_13;Vicia hirsuta (L.) S. F. Gray;;+;129191
T0051_13;Poa pratensis L.;;1;114332
T0051_13;Plantago media L.;;+;113906
T0051_13;Trifolium repens L.;;2;127454
T0051_14;Brachypodium pinnatum (L.) Beauv.;;+;86289
T0051_14;Lathyrus pratensis L.;;1;105247
T0051_14;Agrostis capillaris L.;;+;80591
T0051_14;Festuca pratensis Hudson;;1;98460
T0051_14;Gaudinia fragilis (L.) Beauv.;;1;99683
T0051_14;Lotus corniculatus L.;;1;106653
T0051_14;Leontodon hispidus L.;;2;105502
T0051_14;Daucus carota L.;;+;94503
T0051_14;Danthonia decumbens (L.) Dc.;;+;94402
T0051_14;Holcus lanatus L.;;2;102900
T0051_14;Lotus uliginosus Schkuhr;;1;106723
T0051_14;Anthoxanthum odoratum L.;;2;82922
T0051_14;Leucanthemum vulgare Lam.;;+;105817
T0051_14;Juncus conglomeratus L.;;+;104160
T0051_14;Lolium multiflorum Lam.;;2;106497
T0051_14;Cynosurus cristatus L.;;2;93860
T0051_14;Calystegia sepium (L.) R. Br.;;+;87560
T0051_14;Centaurea nigra L.;;2;89653
T0051_14;Hypochoeris radicata L.;;+;446973
T0051_14;Briza media L.;;1;86490
T0051_14;Cerastium fontanum Baumg.;;+;90008
T0051_14;Plantago lanceolata L.;;1;113893
T0051_14;Polygala vulgaris L.;;+;114595
T0051_14;Pteridium aquilinum (L.) Kuhn;;+;116265
T0051_14;Picris hieracioides L.;;1;113474
T0051_14;Trifolium campestre Schreber;;+;127259
T0051_14;Vicia hirsuta (L.) S. F. Gray;;+;129191
T0051_14;Lythrum salicaria L.;;+;107117
T0051_14;Rumex acetosa L.;;+;119418
T0051_14;Poa pratensis L.;;+;114332
T0051_14;Ranunculus acer;;1;116903
T0051_14;Trifolium repens L.;;1;127454
T0051_14;Trifolium filiforme;;1;198631
T0051_14;Lychnis flos-cuculi L.;;+;106918
T0051_14;Trifolium pratense L.;;2;127439
T0051_15;Cerastium fontanum Baumg.;;+;90008
T0051_15;Festuca rubra L.;;1;98512
T0051_15;Lathyrus pratensis L.;;+;105247
T0051_15;Bromus racemosus L.;;1;86732
T0051_15;Festuca pratensis Hudson;;1;98460
T0051_15;Lotus corniculatus L.;;+;106653
T0051_15;Centaurea nigra L.;;1;89653
T0051_15;Anthoxanthum odoratum L.;;1;82922
T0051_15;Daucus carota L.;;+;94503
T0051_15;Bellis perennis L.;;+;85740
T0051_15;Crepis capillaris (L.) Wallr.;;+;93023
T0051_15;Dactylis glomerata L.;;+;94207
T0051_15;Leontodon saxatilis;;+;105521
T0051_15;Cynosurus cristatus L.;;+;93860
T0051_15;Danthonia decumbens (L.) Dc.;;+;94402
T0051_15;Brachypodium pinnatum (L.) Beauv.;;1;86289
T0051_15;Agrostis stolonifera L.;;+;80759
T0051_15;Briza media L.;;+;86490
T0051_15;Leucanthemum vulgare Lam.;;+;105817
T0051_15;Leontodon hispidus L.;;+;105502
T0051_15;Gaudinia fragilis (L.) Beauv.;;+;99683
T0051_15;Hypochoeris radicata L.;;+;446973
T0051_15;Holcus lanatus L.;;1;102900
T0051_15;Trifolium pratense L.;;2;127439
T0051_15;Plantago lanceolata L.;;2;113893
T0051_15;Trifolium repens L.;;1;127454
T0051_15;Ranunculus acer;;+;116903
T0051_15;Lychnis flos-cuculi L.;;+;106918
T0051_15;Prunella vulgaris L.;;+;116012
T0051_15;Origanum vulgare L.;;+;111289
T0051_15;Trisetum flavescens (L.) Beauv.;;+;127660
T0051_15;Potentilla reptans L.;;+;115624
T0051_15;Medicago lupulina L.;;1;107649
T0051_15;Taraxacum officinale Weber;;+;125677
T0051_15;Poa pratensis L.;;1;114332
T0051_15;Rumex acetosa L.;;+;119418
T0051_15;Poa trivialis L.;;+;114416
T0051_15;Malva moschata L.;;1;107282
T0051_15;Trifolium filiforme;;2;198631
T0051_15;Veronica chamaedrys L.;;+;128832
T0051_16;Brachypodium pinnatum (L.) Beauv.;;2;86289
T0051_16;Linum catharticum L.;;+;106288
T0051_16;Crepis capillaris (L.) Wallr.;;+;93023
T0051_16;Bellis perennis L.;;+;85740
T0051_16;Lathyrus pratensis L.;;+;105247
T0051_16;Cynosurus cristatus L.;;1;93860
T0051_16;Lotus corniculatus L.;;+;106653
T0051_16;Festuca rubra L.;;1;98512
T0051_16;Hypochoeris radicata L.;;+;446973
T0051_16;Geranium molle L.;;+;100104
T0051_16;Carex divulsa Stokes;;1;88483
T0051_16;Anthoxanthum odoratum L.;;1;82922
T0051_16;Daucus carota L.;;1;94503
T0051_16;Festuca pratensis Hudson;;+;98460
T0051_16;Lolium multiflorum Lam.;;1;106497
T0051_16;Echium vulgare L.;;+;95793
T0051_16;Centaurea nigra L.;;1;89653
T0051_16;Taraxacum officinale Weber;;+;125677
T0051_16;Verbena officinalis L.;;+;128754
T0051_16;Medicago hispida;;+;107627
T0051_16;Sanguisorba minor Scop.;;+;120753
T0051_16;Medicago lupulina L.;;+;107649
T0051_16;Trifolium filiforme;;+;198631
T0051_16;Malva moschata L.;;2;107282
T0051_16;Sonchus oleraceus L.;;+;124261
T0051_16;Rumex conglomeratus Murray;;+;119471
T0051_16;Trifolium repens L.;;2;127454
T0051_16;Mentha rotundifolia;;+;108151
T0051_16;Rumex acetosa L.;;+;119418
T0051_16;Trifolium pratense L.;;1;127439
T0051_16;Rumex obtusifolius L.;;+;119550
T0051_16;Origanum vulgare L.;;+;111289
T0051_16;Trifolium campestre Schreber;;1;127259
T0051_16;Plantago lanceolata L.;;1;113893
T0051_16;Veronica polita Fries;;+;128963
T0051_16;Prunella vulgaris L.;;+;116012
T0051_16;Trisetum flavescens (L.) Beauv.;;3;127660
T0051_16;Picris hieracioides L.;;+;113474
T0051_17;Leucanthemum vulgare Lam.;;+;105817
T0051_17;Agrostis capillaris L.;;2;80591
T0051_17;Brachypodium pinnatum (L.) Beauv.;;+;86289
T0051_17;Arrhenatherum elatius (L.) Beauv. ex J. & C. Presl;;+;83912
T0051_17;Festuca pratensis Hudson;;+;98460
T0051_17;Holcus lanatus L.;;3;102900
T0051_17;Briza media L.;;1;86490
T0051_17;Anthoxanthum odoratum L.;;1;82922
T0051_17;Dactylis glomerata L.;;1;94207
T0051_17;Leontodon hispidus L.;;+;105502
T0051_17;Daucus carota L.;;+;94503
T0051_17;Leontodon saxatilis;;+;105521
T0051_17;Hypochoeris radicata L.;;+;446973
T0051_17;Cynosurus cristatus L.;;1;93860
T0051_17;Lolium multiflorum Lam.;;1;106497
T0051_17;Lotus uliginosus Schkuhr;;2;106723
T0051_17;Bromus racemosus L.;;+;86732
T0051_17;Crepis capillaris (L.) Wallr.;;+;93023
T0051_17;Galium aparine L.;;+;99373
T0051_17;Cerastium fontanum Baumg.;;+;90008
T0051_17;Festuca rubra L.;;2;98512
T0051_17;Centaurea nigra L.;;2;89653
T0051_17;Picris hieracioides L.;;1;113474
T0051_17;Veronica chamaedrys L.;;1;128832
T0051_17;Malva moschata L.;;+;107282
T0051_17;Trifolium repens L.;;2;127454
T0051_17;Ranunculus acer;;1;116903
T0051_17;Mentha rotundifolia;;+;108151
T0051_17;Plantago lanceolata L.;;2;113893
T0051_17;Lychnis flos-cuculi L.;;+;106918
T0051_17;Rumex acetosa L.;;+;119418
T0051_17;Trifolium pratense L.;;1;127439
T0051_17;Poa pratensis L.;;+;114332
T0051_17;Taraxacum officinale Weber;;+;125677
T0051_17;Rumex obtusifolius L.;;+;119550
T0051_17;Stellaria graminea L.;;1;125000
T0051_17;Prunella vulgaris L.;;+;116012
T0051_18;Lolium multiflorum Lam.;;+;106497
T0051_18;Bellis perennis L.;;1;85740
T0051_18;Dactylis glomerata L.;;+;94207
T0051_18;Campanula glomerata L.;;+;87652
T0051_18;Hypochoeris radicata L.;;1;446973
T0051_18;Cynosurus cristatus L.;;1;93860
T0051_18;Anthoxanthum odoratum L.;;1;82922
T0051_18;Euphrasia nemorosa (Pers.) Wallr.;;+;97776
T0051_18;Cerastium fontanum Baumg.;;+;90008
T0051_18;Holcus lanatus L.;;2;102900
T0051_18;Bromus erectus Hudson;;+;86601
T0051_18;Cerastium glomeratum Thuill.;;+;90017
T0051_18;Conopodium majus (Gouan) Loret;;+;92242
T0051_18;Agrostis stolonifera L.;;+;80759
T0051_18;Achillea millefolium L.;;+;79908
T0051_18;Briza media L.;;+;86490
T0051_18;Leucanthemum vulgare Lam.;;+;105817
T0051_18;Centaurea nigra L.;;1;89653
T0051_18;Gaudinia fragilis (L.) Beauv.;;1;99683
T0051_18;Lotus corniculatus L.;;1;106653
T0051_18;Festuca rubra L.;;2;98512
T0051_18;Trisetum flavescens (L.) Beauv.;;3;127660
T0051_18;Ranunculus acer;;1;116903
T0051_18;Trifolium pratense L.;;2;127439
T0051_18;Medicago lupulina L.;;+;107649
T0051_18;Plantago lanceolata L.;;2;113893
T0051_18;Trifolium repens L.;;1;127454
T0051_18;Rhinanthus angustifolius C. C. Gmelin;;2;117590
T0051_18;Trifolium filiforme;;1;198631
T0051_18;Prunella grandiflora (L.) Scholler =hastiflora;;+;115994
T0051_18;Stellaria graminea L.;;+;125000
T0051_18;Plantago media L.;;1;113906
T0051_18;Medicago hispida;;+;107627
T0051_18;Poa trivialis L.;;+;114416
T0051_19;Cynosurus cristatus L.;;+;93860
T0051_19;Hypochoeris radicata L.;;+;446973
T0051_19;Leontodon hispidus L.;;3;105502
T0051_19;Festuca rubra L.;;2;98512
T0051_19;Anthoxanthum odoratum L.;;1;82922
T0051_19;Lotus corniculatus L.;;1;106653
T0051_19;Centaurea nigra L.;;1;89653
T0051_19;Dactylis glomerata L.;;+;94207
T0051_19;Gasparrinia peucedanoides;;+;609224
T0051_19;Holcus lanatus L.;;2;102900
T0051_19;Achillea millefolium L.;;+;79908
T0051_19;Avenula pratensis (L.) Dumort.;;+;85438
T0051_19;Aceras anthropophorum (L.) Aiton Fil.;;+;79816
T0051_19;Brachypodium pinnatum (L.) Beauv.;;3;86289
T0051_19;Leucanthemum vulgare Lam.;;+;105817
T0051_19;Euphrasia nemorosa (Pers.) Wallr.;;+;97776
T0051_19;Festuca pratensis Hudson;;1;98460
T0051_19;Briza media L.;;+;86490
T0051_19;Trifolium filiforme;;+;198631
T0051_19;Orobanche minor Sm.;;+;111614
T0051_19;Plantago lanceolata L.;;1;113893
T0051_19;Malva moschata L.;;+;107282
T0051_19;Poa pratensis L.;;+;114332
T0051_19;Polygala vulgaris L.;;+;114595
T0051_19;Rhinanthus angustifolius C. C. Gmelin;;3;117590
T0051_19;Trisetum flavescens (L.) Beauv.;;1;127660
T0051_19;Trifolium pratense L.;;2;127439
T0051_19;Pteridium aquilinum (L.) Kuhn;;+;116265
T0051_19;Vicia hirsuta (L.) S. F. Gray;;+;129191
T0051_19;Trifolium repens L.;;+;127454
T0051_19;Vicia cracca L.;;+;129147
T0051_2;Leontodon saxatilis;;+;105521
T0051_2;Cirsium arvense (L.) Scop.;;+;91289
T0051_2;Holcus lanatus L.;;3;102900
T0051_2;Cynosurus cristatus L.;;2;93860
T0051_2;Hypochoeris radicata L.;;+;446973
T0051_2;Dactylis glomerata L.;;1;94207
T0051_2;Leucanthemum vulgare Lam.;;+;105817
T0051_2;Crepis capillaris (L.) Wallr.;;+;93023
T0051_2;Bromus racemosus L.;;1;86732
T0051_2;Festuca pratensis Hudson;;1;98460
T0051_2;Lotus corniculatus L.;;1;106653
T0051_2;Anthoxanthum odoratum L.;;1;82922
T0051_2;Festuca rubra L.;;1;98512
T0051_2;Lolium multiflorum Lam.;;1;106497
T0051_2;Agrostis capillaris L.;;2;80591
T0051_2;Cerastium fontanum Baumg.;;+;90008
T0051_2;Centaurea nigra L.;;1;89653
T0051_2;Gaudinia fragilis (L.) Beauv.;;+;99683
T0051_2;Medicago lupulina L.;;+;107649
T0051_2;Rumex obtusifolius L.;;+;119550
T0051_2;Plantago lanceolata L.;;2;113893
T0051_2;Trifolium filiforme;;+;198631
T0051_2;Tragopogon pratensis L.;;+;127029
T0051_2;Trifolium repens L.;;1;127454
T0051_2;Taraxacum officinale Weber;;+;125677
T0051_2;Rumex acetosa L.;;1;119418
T0051_2;Lychnis flos-cuculi L.;;+;106918
T0051_2;Malva moschata L.;;2;107282
T0051_2;Veronica chamaedrys L.;;1;128832
T0051_2;Vicia sativa L.;;+;129298
T0051_2;Trifolium pratense L.;;1;127439
T0051_2;Ranunculus acer;;1;116903
T0051_20;Lolium multiflorum Lam.;;+;106497
T0051_20;Centaurea nigra L.;;+;89653
T0051_20;Lotus uliginosus Schkuhr;;3;106723
T0051_20;Galium vernum;;+;99578
T0051_20;Leucanthemum vulgare Lam.;;+;105817
T0051_20;Gasparrinia peucedanoides;;+;609224
T0051_20;Briza media L.;;+;86490
T0051_20;Festuca pratensis Hudson;;1;98460
T0051_20;Festuca rubra L.;;2;98512
T0051_20;Agrostis capillaris L.;;2;80591
T0051_20;Galium aparine L.;;+;99373
T0051_20;Bromus racemosus L.;;1;86732
T0051_20;Lathyrus pratensis L.;;+;105247
T0051_20;Hypochoeris radicata L.;;+;446973
T0051_20;Crepis capillaris (L.) Wallr.;;+;93023
T0051_20;Anthoxanthum odoratum L.;;1;82922
T0051_20;Brachypodium pinnatum (L.) Beauv.;;1;86289
T0051_20;Dactylis glomerata L.;;1;94207
T0051_20;Daucus carota L.;;+;94503
T0051_20;Holcus lanatus L.;;4;102900
T0051_20;Trifolium campestre Schreber;;+;127259
T0051_20;Vicia hirsuta (L.) S. F. Gray;;2;129191
T0051_20;Trifolium pratense L.;;2;127439
T0051_20;Potentilla tormentilla;;+;115680
T0051_20;Trifolium repens L.;;+;127454
T0051_20;Picris hieracioides L.;;1;113474
T0051_20;Plantago lanceolata L.;;1;113893
T0051_20;Poa pratensis L.;;1;114332
T0051_20;Vicia sativa L.;;+;129298
T0051_20;Stachys officinalis (L.) Trevisan;;+;124797
T0051_20;Pulicaria dysenterica (L.) Bernh.;;+;116392
T0051_20;Ranunculus acer;;+;116903
T0051_20;Polygala vulgaris L.;;+;114595
T0051_20;Prunella vulgaris L.;;+;116012
T0051_21;Festuca pratensis Hudson;;1;98460
T0051_21;Hypochoeris radicata L.;;+;446973
T0051_21;Leontodon saxatilis;;1;105521
T0051_21;Anthoxanthum odoratum L.;;1;82922
T0051_21;Carex distans L.;;+;88477
T0051_21;Crepis capillaris (L.) Wallr.;;1;93023
T0051_21;Lathyrus pratensis L.;;+;105247
T0051_21;Carex vulpina L.;;+;88952
T0051_21;Dactylis glomerata L.;;+;94207
T0051_21;Conyza floribunda Kunth;;+;92384
T0051_21;Cyperus longus L.;;+;93967
T0051_21;Carex divulsa Stokes;;1;88483
T0051_21;Crepis vesicaria L.;;+;93157
T0051_21;Leucanthemum vulgare Lam.;;+;105817
T0051_21;Agrostis capillaris L.;;+;80591
T0051_21;Cynosurus cristatus L.;;+;93860
T0051_21;Holcus lanatus L.;;3;102900
T0051_21;Daucus carota L.;;+;94503
T0051_21;Calystegia sepium (L.) R. Br.;;+;87560
T0051_21;Poa pratensis L.;;2;114332
T0051_21;Mentha rotundifolia;;+;108151
T0051_21;Rumex crispus L.;;+;119473
T0051_21;Verbena officinalis L.;;+;128754
T0051_21;Taraxacum officinale Weber;;+;125677
T0051_21;Medicago hispida;;1;107627
T0051_21;Lychnis flos-cuculi L.;;+;106918
T0051_21;Orobanche minor Sm.;;+;111614
T0051_21;Trifolium filiforme;;+;198631
T0051_21;Vicia sativa L.;;2;129298
T0051_21;Trifolium pratense L.;;+;127439
T0051_21;Plantago lanceolata L.;;1;113893
T0051_21;Ranunculus acer;;1;116903
T0051_21;Vicia hirsuta (L.) S. F. Gray;;+;129191
T0051_21;Medicago lupulina L.;;1;107649
T0051_21;Trifolium repens L.;;+;127454
T0051_3;Gaudinia fragilis (L.) Beauv.;;+;99683
T0051_3;Daucus carota L.;;1;94503
T0051_3;Centaurea nigra L.;;2;89653
T0051_3;Crepis capillaris (L.) Wallr.;;+;93023
T0051_3;Lotus corniculatus L.;;2;106653
T0051_3;Festuca pratensis Hudson;;+;98460
T0051_3;Festuca rubra L.;;1;98512
T0051_3;Lathyrus pratensis L.;;1;105247
T0051_3;Hypochoeris radicata L.;;+;446973
T0051_3;Lolium multiflorum Lam.;;1;106497
T0051_3;Holcus lanatus L.;;3;102900
T0051_3;Leontodon hispidus L.;;+;105502
T0051_3;Brachypodium pinnatum (L.) Beauv.;;+;86289
T0051_3;Agrostis capillaris L.;;2;80591
T0051_3;Anthoxanthum odoratum L.;;1;82922
T0051_3;Cynosurus cristatus L.;;2;93860
T0051_3;Bromus racemosus L.;;2;86732
T0051_3;Veronica chamaedrys L.;;1;128832
T0051_3;Plantago lanceolata L.;;1;113893
T0051_3;Rhinanthus angustifolius C. C. Gmelin;;+;117590
T0051_3;Trifolium pratense L.;;+;127439
T0051_3;Malva moschata L.;;+;107282
T0051_3;Prunella vulgaris L.;;+;116012
T0051_3;Pteridium aquilinum (L.) Kuhn;;+;116265
T0051_3;Origanum vulgare L.;;1;111289
T0051_3;Taraxacum officinale Weber;;+;125677
T0051_3;Stellaria graminea L.;;+;125000
T0051_3;Trifolium repens L.;;+;127454
T0051_3;Poa pratensis L.;;+;114332
T0051_3;Ranunculus acer;;+;116903
T0051_3;Rumex acetosa L.;;+;119418
T0051_3;Vicia sativa L.;;+;129298
T0051_4;Festuca pratensis Hudson;;+;98460
T0051_4;Cyperus longus L.;;+;93967
T0051_4;Lotus corniculatus L.;;1;106653
T0051_4;Bellis perennis L.;;+;85740
T0051_4;Holcus lanatus L.;;1;102900
T0051_4;Cerastium fontanum Baumg.;;+;90008
T0051_4;Festuca rubra L.;;+;98512
T0051_4;Bromus racemosus L.;;1;86732
T0051_4;Daucus carota L.;;+;94503
T0051_4;Leontodon hispidus L.;;1;105502
T0051_4;Dactylis glomerata L.;;2;94207
T0051_4;Leontodon saxatilis;;1;105521
T0051_4;Hypochoeris radicata L.;;+;446973
T0051_4;Cynosurus cristatus L.;;1;93860
T0051_4;Gaudinia fragilis (L.) Beauv.;;+;99683
T0051_4;Crepis capillaris (L.) Wallr.;;+;93023
T0051_4;Taraxacum officinale Weber;;+;125677
T0051_4;Medicago lupulina L.;;+;107649
T0051_4;Picris echioides L.;;+;113469
T0051_4;Trifolium repens L.;;+;127454
T0051_4;Trisetum flavescens (L.) Beauv.;;1;127660
T0051_4;Trifolium pratense L.;;1;127439
T0051_4;Polygala serpyllifolia J. A. C. Hose;;+;114589
T0051_4;Potentilla montana Brot.;;+;115560
T0051_4;Rumex acetosa L.;;+;119418
T0051_4;Stellaria graminea L.;;+;125000
T0051_4;Vicia hirsuta (L.) S. F. Gray;;+;129191
T0051_4;Plantago lanceolata L.;;2;113893
T0051_4;Prunella vulgaris L.;;+;116012
T0051_4;Pastinaca sativa L.;;+;112550
T0051_4;Veronica chamaedrys L.;;+;128832
T0051_4;Ranunculus acer;;1;116903
T0051_5;Brachypodium pinnatum (L.) Beauv.;;+;86289
T0051_5;Lathyrus pratensis L.;;+;105247
T0051_5;Cynosurus cristatus L.;;1;93860
T0051_5;Leontodon hispidus L.;;1;105502
T0051_5;Daucus carota L.;;1;94503
T0051_5;Festuca pratensis Hudson;;1;98460
T0051_5;Lotus corniculatus L.;;2;106653
T0051_5;Dactylis glomerata L.;;2;94207
